"probeID"	"GeneSymbol"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006711823"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006711824"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006711825"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006711826"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006711827"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006711828"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006711829"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544290"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544291"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544292"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544293"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544294"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544295"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544296"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544297"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011544298"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"B4DU60	EC:2.3.3.9	609686	NP_996531"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_005254087"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_005254088"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_006719978"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_011519353"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_011519354	NM_206808"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"NR_104592"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_005254030"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_005254031"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006719915"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011521051"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_011521052"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"OTTHUMG00000170406	5571	P54619"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"B4E094	---	602742	NP_001193638"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"NP_001193639"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"NP_002724"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_005269076"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_005269077"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_006719562"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_006719563"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XP_011536864	NM_001206709"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"NM_001206710"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"NM_002733"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"NM_212461"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_005269019"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_005269020"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006719499"
"NM_001286426 /// NM_001286428 /// NM_003800 /// XM_011536219 /// XR_942617"	"XM_006719500"
"11761139_at"	"ASPH"
"11761140_at"	"DNAI1"
"11761141_x_at"	"LGALS8"
"11761142_at"	"TP53"
"11761143_x_at"	"TP53"
"11761144_a_at"	"DDX39B"
"11761145_a_at"	"ZNF273"
"11761146_at"	"EIF2D"
"11761147_at"	"TYMP"
"11761148_at"	"MSL3"
"11761149_a_at"	"C5orf45"
"11761150_a_at"	"GALK1"
"11761151_a_at"	"GGA3"
"11761152_at"	"DENND1C"
"11761153_s_at"	"CYP51A1-AS1"
"11761154_at"	"EXOSC7"
"11761155_x_at"	"DNALI1"
"11761156_at"	"AKR1C3"
"11761157_a_at"	"NDUFS8"
"11761158_x_at"	"LOC643276"
"11761159_at"	"LOC100505620"
"11761159_at"	"PSMD3"
"11761160_at"	"CCDC82"
"11761161_at"	"EIF5A"
"11761162_at"	"LOC100507472"
"11761162_at"	"PCSK6"
"11761163_at"	"GS52"
"11761164_at"	"---"
"11761165_at"	"VWA9"
"11761166_at"	"ZNF283"
"11761167_at"	"SIRPB2"
"11761168_at"	"SLC35A2"
"11761169_at"	"ACAN"
"11761170_at"	"ACAN"
"11761171_x_at"	"SPHK2"
"11761172_x_at"	"CCDC57"
"11761173_at"	"HIF3A"
"11761174_x_at"	"HIF3A"
"11761175_a_at"	"SLC17A9"
"11761176_at"	"POLL"
"11761177_at"	"DLST"
"11761178_at"	"SLC51A"
"11761179_x_at"	"FANCL"
"11761180_at"	"TMED9"
"11761181_at"	"EXOC4"
"11761182_at"	"NACAP1"
"11761183_at"	"ZNF250"
"11761184_x_at"	"GPR137"
"11761185_a_at"	"ZNF274"
"11761186_at"	"DDX31"
"11761187_at"	"VIL1"
"11761188_x_at"	"VIL1"
"11761189_x_at"	"APBB1"
"11761190_x_at"	"SDHAP1"
"11761190_x_at"	"SDHAP2"
"11761191_a_at"	"USB1"
"11761206_at"	"FAM153B"
"11761206_at"	"LOC100507387"
"11761206_at"	"LOC105377751"
"11761207_at"	"PSMB7"
"11761208_x_at"	"PSMB7"
"11761209_a_at"	"MESDC2"
"11761210_at"	"SDS"
"11761211_a_at"	"CYP4F12"
"11761212_at"	"CDC20"
"11761213_at"	"FIBP"
"11761214_at"	"APOD"
"11761215_a_at"	"BEST1"
"11761216_x_at"	"BEST1"
"11761217_at"	"CORO1B"
"11761218_x_at"	"CORO1B"
"11761219_at"	"CRACR2B"
"11761220_x_at"	"CRACR2B"
"11761221_at"	"MTMR9LP"
"11761222_x_at"	"GORASP1"
"11761223_at"	"USP15"
"11761224_x_at"	"KRT16P1"
"11761225_a_at"	"COQ4"
"11761226_at"	"GIF"
"11761227_at"	"ADSL"
"11761228_at"	"SLC31A2"
"11761229_at"	"CD79B"
"11761230_x_at"	"CD79B"
"11761231_x_at"	"FRMD8"
"11761232_at"	"TRMU"
"11761233_at"	"PTOV1"
"11761234_a_at"	"NFATC4"
"11761235_x_at"	"NFATC4"
"11761236_at"	"STKLD1"
"11761237_at"	"TRIT1"
"11761238_at"	"LOC100506417"
"11761239_at"	"ZDHHC20"
"11761240_at"	"LSM14B"
"11761241_at"	"MAGED2"
"11761242_x_at"	"MAGED2"
"11761243_at"	"CARKD"
"11761244_a_at"	"CHRD"
"11761245_x_at"	"CHRD"
"11761246_at"	"RGS6"
"11761247_at"	"CDKAL1"
"11761248_at"	"---"
"11761249_x_at"	"RUNDC1"
"11761250_x_at"	"ARL5A"
"11761251_at"	"PMM2"
"11761252_at"	"SUCO"
"11761253_a_at"	"ZNF638"
"11761254_at"	"NRP1"
"11761255_at"	"KCNG1"
"11761256_at"	"RABEP2"
"11761257_at"	"ARMC6"
"11761258_at"	"EDIL3"
"11761259_at"	"ACOT7"
"11761260_x_at"	"SART1"
"11761261_at"	"NAAA"
"11761262_at"	"PPIC"
"11761263_at"	"LASP1"
"11761264_x_at"	"TARP"
"11761265_at"	"HAVCR2"
"11761266_x_at"	"HAVCR2"
"11761267_at"	"DLG2"
"11761268_at"	"TACC1"
"11761269_x_at"	"TMC6"
"11761270_a_at"	"CARS2"
"11761271_x_at"	"CARS2"
"11761272_at"	"BCL2A1"
"11761273_at"	"ANKRD19P"
"11761274_a_at"	"ENPP3"
"11761275_a_at"	"PHKG1"
"11761276_x_at"	"CES4A"
"11761277_at"	"LRRC37A4P"
"11761278_at"	"FLT3LG"
"11761279_a_at"	"SIRT6"
"11761280_at"	"ACAT1"
"11761281_at"	"TUBGCP2"
"11761282_x_at"	"TUBGCP2"
"11761283_at"	"SMYD3"
"11761284_at"	"DIMT1"
"11761285_a_at"	"ASRGL1"
"11761286_at"	"TMA16"
"11761287_a_at"	"HDAC1"
"11761288_x_at"	"RNLS"
"11761289_at"	"FPGT"
"11761290_x_at"	"CTU2"
"11761290_x_at"	"PRKAR2A"
"11761291_a_at"	"RGL3"
"11761292_x_at"	"RGL3"
"11761293_at"	"EIF4E"
"11761294_at"	"COQ6"
"11761295_a_at"	"LDB2"
"11761296_a_at"	"TSPAN16"
"11761297_x_at"	"TSPAN16"
"11761298_at"	"CYTH2"
"11761299_x_at"	"SCNM1"
"11761299_x_at"	"TNFAIP8L2-SCNM1"
"11761300_a_at"	"NKX2-5"
"11761301_at"	"B4GALNT1"
"11761302_x_at"	"B4GALNT1"
"11761303_a_at"	"POLR1C"
"11761304_at"	"CCK"
"11761305_at"	"FAXDC2"
"11761306_at"	"HLA-DPB1"
"11761307_x_at"	"HLA-DPB1"
"11761308_s_at"	"PIH1D1"
"11761309_x_at"	"PIH1D1"
"11761310_a_at"	"TRMO"
"11761311_x_at"	"IFT20"
"11761312_x_at"	"EDC4"
"11761313_x_at"	"D2HGDH"
"11761314_s_at"	"LOC100133091"
"11761315_at"	"ORC3"
"11761316_at"	"DCP1B"
"11761317_at"	"LOC101929774"
"11761318_at"	"FAM96A"
"11761319_x_at"	"LOC101060429"
"11761319_x_at"	"PKD1P6"
"11761320_at"	"BEST1"
"11761321_at"	"ANXA8"
"11761321_at"	"LOC102725207"
"11761322_s_at"	"ANXA8"
"11761322_s_at"	"ANXA8L1"
"11761322_s_at"	"LINC00842"
"11761322_s_at"	"LOC102725207"
"11761323_at"	"COMMD9"
"11761324_at"	"LOC100507646"
"11761325_at"	"ARHGAP21"
"11761326_at"	"PHF12"
"11761327_a_at"	"NCAPG2"
"11761328_x_at"	"NCAPG2"
"11761329_at"	"NME9"
"11761330_x_at"	"NME9"
"11761331_a_at"	"ZNF720"
"11761332_at"	"SGCE"
"11761333_x_at"	"CDK11A"
"11761334_at"	"TROAP"
"11761335_x_at"	"TROAP"
"11761336_at"	"SEMA4F"
"11761337_at"	"TRMT2A"
"11761338_a_at"	"TCAF2"
"11761339_s_at"	"TCAF2"
"11761340_x_at"	"RRN3P1"
"11761341_at"	"SLC9A1"
"11761342_x_at"	"SLC9A1"
"11761343_a_at"	"ADAM8"
"11761344_at"	"NDST3"
"11761345_at"	"ZNF812P"
"11761346_x_at"	"ZNF812P"
"11761347_at"	"CLCN2"
"11761348_at"	"SPATA7"
"11761349_x_at"	"TPM1"
"11761350_a_at"	"PPIH"
"11761351_x_at"	"SYNGR1"
"11761352_a_at"	"CCM2"
"11761353_x_at"	"CCM2"
"11761354_at"	"LOC100289409"
"11761355_a_at"	"PQBP1"
"11761356_x_at"	"PQBP1"
"11761357_at"	"CELF4"
"11761358_x_at"	"---"
"11761359_at"	"UBE2E1"
"11761360_x_at"	"VPS72"
"11761361_x_at"	"PPARGC1B"
"11761362_at"	"RC3H2"
"11761363_at"	"DLC1"
"11761364_a_at"	"NPLOC4"
"11761365_at"	"MIR181A1HG"
"11761366_at"	"PKD2L2"
"11761367_x_at"	"PKD2L2"
"11761368_x_at"	"SLC6A9"
"11761369_at"	"RAPGEF5"
"11761370_at"	"LOC728175"
"11761371_at"	"BMS1P21"
"11761372_at"	"TNRC18"
"11761373_at"	"PKMYT1"
"11761374_x_at"	"AGPAT4"
"11761375_a_at"	"TRMU"
"11761376_a_at"	"ZNF90"
"11761377_x_at"	"ZNF90"
"11761378_at"	"NAALADL2"
"11761379_a_at"	"MOGAT2"
"11761380_x_at"	"MOGAT2"
"11761381_at"	"SORBS2"
"11761382_x_at"	"SORBS2"
"11761383_a_at"	"SPATA9"
"11761384_at"	"MPP3"
"11761385_a_at"	"ARGLU1"
"11761386_a_at"	"ZNF599"
"11761387_at"	"CREB3L4"
"11761388_at"	"COQ2"
"11761389_at"	"CD3G"
"11761390_a_at"	"ANKRD10"
"11761391_at"	"MTTP"
"11761392_x_at"	"AMY1A"
"11761392_x_at"	"AMY1B"
"11761392_x_at"	"AMY1C"
"11761392_x_at"	"AMY2A"
"11761392_x_at"	"AMY2B"
"11761392_x_at"	"AMYP1"
"11761393_x_at"	"CCDC144CP"
"11761394_at"	"GLIPR2"
"11761395_a_at"	"NINJ2"
"11761396_at"	"EIF4A1"
"11761397_at"	"TMEM138"
"11761398_x_at"	"TMEM138"
"11761399_at"	"WRB"
"11761400_at"	"NIFK"
"11761401_x_at"	"NIFK"
"11761402_a_at"	"ISCU"
"11761403_at"	"ISCU"
"11761404_at"	"RING1"
"11761405_at"	"HIST2H2BF"
"11761406_at"	"TPRKB"
"11761407_a_at"	"C6orf201"
"11761408_at"	"RBM42"
"11761409_at"	"LOC105376114"
"11761410_x_at"	"CD7"
"11761411_at"	"ACD"
"11761412_a_at"	"ZNF232"
"11761413_at"	"ORM1"
"11761414_x_at"	"ORM1"
"11761415_at"	"CTHRC1"
"11761416_x_at"	"CTHRC1"
"11761417_at"	"ICAM5"
"11761418_x_at"	"IL23A"
"11761419_at"	"RARRES3"
"11761420_a_at"	"RGS11"
"11761421_at"	"CD70"
"11761422_at"	"CCDC12"
"11761423_x_at"	"GPD1"
"11761424_at"	"RAG1"
"11761425_at"	"GALNT11"
"11761426_a_at"	"PHLDB1"
"11761427_at"	"DOCK8"
"11761428_at"	"LRRC7"
"11761429_at"	"---"
"11761430_a_at"	"PGAM5"
"11761430_a_at"	"PXMP2"
"11761431_at"	"PGAM5"
"11761431_at"	"PXMP2"
"11761432_at"	"LOC100506257"
"11761433_x_at"	"CCDC150"
"11761434_at"	"---"
"11761435_at"	"CIAPIN1"
"11761436_x_at"	"CIAPIN1"
"11761437_a_at"	"VRK3"
"11761438_at"	"NDUFS3"
"11761439_at"	"NTNG2"
"11761440_a_at"	"MICAL2"
"11761441_at"	"CEP78"
"11761442_at"	"---"
"11761443_a_at"	"KALRN"
"11761444_x_at"	"PSG9"
"11761445_at"	"PATL1"
"11761446_a_at"	"STAU2"
"11761447_at"	"POFUT2"
"11761448_at"	"ACCS"
"11761449_at"	"TMEM161B"
"11761450_x_at"	"SRRM2"
"11761451_a_at"	"FRAS1"
"11761452_at"	"GOLGA3"
"11761453_at"	"SERAC1"
"11761454_at"	"FAM193A"
"11761455_at"	"CDH7"
"11761456_at"	"AKAP13"
"11761457_at"	"RAB11FIP1"
"11761458_at"	"DNAH2"
"11761459_at"	"SLC6A11"
"11761460_s_at"	"CBWD1"
"11761460_s_at"	"CBWD2"
"11761460_s_at"	"CBWD3"
"11761460_s_at"	"CBWD5"
"11761460_s_at"	"CBWD6"
"11761460_s_at"	"CBWD7"
"11761461_a_at"	"FAM73B"
"11761462_a_at"	"FABP7"
"11761463_x_at"	"SLC22A7"
"11761464_at"	"EDEM3"
"11761465_at"	"---"
"11761466_at"	"INTS4"
"11761467_x_at"	"IGHG3"
"11761468_at"	"TFAP2A"
"11761469_at"	"POU2F2"
"11761470_x_at"	"APBB1"
"11761471_x_at"	"ZNF169"
"11761472_at"	"SLC35B3"
"11761473_a_at"	"SPATA41"
"11761474_at"	"ULBP3"
"11761475_x_at"	"ULBP3"
"11761476_at"	"ERG"
"11761477_at"	"LOC105369155"
"11761477_at"	"LRRC29"
"11761478_at"	"HSP90B2P"
"11761479_x_at"	"HSP90B2P"
"11761480_at"	"MAST4"
"11761481_a_at"	"MPI"
"11761482_x_at"	"MPI"
"11761483_a_at"	"CLK3"
"11761484_x_at"	"CLK3"
"11761485_a_at"	"FAM162A"
"11761486_a_at"	"PSMD8"
"11761487_x_at"	"PDS5B"
"11761488_at"	"SDF4"
"11761489_x_at"	"SDF4"
"11761490_at"	"HIST1H2BK"
"11761491_at"	"ITGB3"
"11761492_at"	"C14orf159"
"11761493_x_at"	"C14orf159"
"11761494_a_at"	"CFAP65"
"11761495_at"	"HERC3"
"11761495_at"	"LOC101929134"
"11761496_at"	"ESCO2"
"11761497_a_at"	"PPP3CB"
"11761498_at"	"FAM129C"
"11761499_at"	"TRPV5"
"11761500_at"	"CYP2F1"
"11761501_at"	"GALC"
"11761502_at"	"APOBEC3F"
"11761503_a_at"	"KCNA2"
"11761504_at"	"SOHLH2"
"11761505_a_at"	"USB1"
"11761531_a_at"	"FCGRT"
"11761532_at"	"SLC1A7"
"11761533_at"	"WARS2"
"11761534_a_at"	"FANK1"
"11761535_x_at"	"HERC2P9"
"11761536_a_at"	"TM2D3"
"11761537_at"	"TM2D3"
"11761538_x_at"	"TSTA3"
"11761539_a_at"	"C20orf96"
"11761540_x_at"	"C20orf96"
"11761541_at"	"CASP1"
"11761542_at"	"USP41"
"11761543_a_at"	"CDK20"
"11761544_a_at"	"DYDC1"
"11761545_x_at"	"FAM216A"
"11761546_a_at"	"HDGFL1"
"11761547_at"	"NOP16"
"11761548_x_at"	"CLDN11"
"11761549_at"	"TMED3"
"11761550_x_at"	"C20orf96"
"11761551_at"	"DHRS3"
"11761552_at"	"KATNBL1"
"11761553_x_at"	"KATNBL1"
"11761554_at"	"POLR2C"
"11761555_at"	"CFB"
"11761556_at"	"ACADL"
"11761557_at"	"DDX47"
"11761558_at"	"BBS1"
"11761559_a_at"	"TRMT13"
"11761560_x_at"	"TRMT13"
"11761561_at"	"REEP6"
"11761562_at"	"HEATR1"
"11761563_x_at"	"HEATR1"
"11761564_at"	"CEP70"
"11761565_x_at"	"CEP70"
"11761566_at"	"GAFA2"
"11761567_at"	"FXYD5"
"11761568_at"	"TMC6"
"11761569_x_at"	"TMC6"
"11761570_at"	"WDR74"
"11761571_at"	"STK11IP"
"11761572_at"	"PTCRA"
"11761573_x_at"	"PTCRA"
"11761574_a_at"	"CD3E"
"11761575_at"	"NTHL1"
"11761685_at"	"IST1"
"11761686_at"	"IFIH1"
"11761687_a_at"	"ENTPD6"
"11761688_at"	"---"
"11761689_a_at"	"BOC"
"11761690_a_at"	"CD37"
"11761691_at"	"OSGEPL1"
"11761692_at"	"CSMD2"
"11761693_at"	"---"
"11761694_at"	"LINC01166"
"11761695_at"	"MRPL48"
"11761696_x_at"	"MRPL48"
"11761697_a_at"	"C21orf59"
"11761698_a_at"	"TEKT1"
"11761699_at"	"MAD2L1"
"11761700_a_at"	"RANBP10"
"11761701_at"	"AP4B1"
"11761702_x_at"	"ADAM33"
"11761703_s_at"	"DNAJA1"
"11761704_at"	"MTMR14"
"11761705_a_at"	"HMGA2"
"11761706_at"	"HACD1"
"11761707_x_at"	"HACD1"
"11761708_a_at"	"CCDC150"
"11761709_x_at"	"WDR13"
"11761710_at"	"HSFY1"
"11761710_at"	"HSFY2"
"11761711_at"	"FEZ1"
"11761712_a_at"	"FAH"
"11761713_at"	"TCTE1"
"11761714_at"	"TFAP2A"
"11761715_at"	"CASC4"
"11761716_at"	"COA3"
"11761717_x_at"	"SERHL2"
"11761718_at"	"TMEM135"
"11761719_at"	"HPS1"
"11761720_x_at"	"HPS1"
"11761721_a_at"	"GATB"
"11761722_x_at"	"CKMT1B"
"11761723_at"	"MKRN3"
"11761724_at"	"SCGB2A2"
"11761725_a_at"	"PNOC"
"11761726_a_at"	"ANKRD30BP3"
"11761727_x_at"	"AQP7"
"11761728_a_at"	"SMARCE1"
"11761729_x_at"	"ZNF765"
"11761730_a_at"	"SIRT6"
"11761731_x_at"	"SIRT6"
"11761732_at"	"PILRA"
"11761733_at"	"KIF26B"
"11761734_x_at"	"HSP90AA4P"
"11761735_a_at"	"RXRB"
"11761736_at"	"HDAC8"
"11761737_x_at"	"FCRL6"
"11761738_x_at"	"RBMX"
"11761739_at"	"LOC100288866"
"11761740_at"	"---"
"11761741_at"	"DEPDC7"
"11761742_at"	"IMMP2L"
"11761743_a_at"	"UCK2"
"11761744_at"	"TPO"
"11761745_at"	"IGSF6"
"11761746_x_at"	"KRT17P2"
"11761747_at"	"ZNF527"
"11761748_at"	"BCAS1"
"11761749_at"	"IGHV7-81"
"11761750_x_at"	"CCDC78"
"11761751_at"	"GABRB2"
"11761752_at"	"CAMKMT"
"11761753_x_at"	"SYF2"
"11761754_x_at"	"MST1P2"
"11761755_at"	"DPPA4"
"11761756_x_at"	"GSTO2"
"11761757_at"	"FXYD7"
"11761758_at"	"PSMB9"
"11761759_at"	"CAMK2G"
"11761760_a_at"	"LMF1"
"11761761_x_at"	"CD300LG"
"11761762_a_at"	"FSD1"
"11761763_a_at"	"CD9"
"11761764_at"	"MMP7"
"11761765_at"	"HOXA2"
"11761766_x_at"	"CNTROB"
"11761767_at"	"---"
"11761768_at"	"PACRGL"
"11761769_x_at"	"CD1E"
"11761770_a_at"	"KIAA0754"
"11761770_a_at"	"MACF1"
"11761771_a_at"	"ALDH1L1"
"11761772_at"	"PCOLCE"
"11761773_x_at"	"PCOLCE"
"11761774_at"	"CRYL1"
"11761775_s_at"	"PLGLB1"
"11761775_s_at"	"PLGLB2"
"11761776_a_at"	"SPICE1"
"11761777_x_at"	"ITGAX"
"11761778_a_at"	"WDR45"
"11761779_a_at"	"MPZL3"
"11761780_x_at"	"GS1-124K5.11"
"11761781_a_at"	"SRSF11"
"11761791_x_at"	"ZNF417"
"11761791_x_at"	"ZNF587"
"11761791_x_at"	"ZNF587B"
"11761792_a_at"	"NR2F1-AS1"
"11761793_a_at"	"FAM122C"
"11761794_x_at"	"FAM122C"
"11761795_a_at"	"ZNF138"
"11761796_at"	"CALCRL"
"11761797_at"	"C19orf45"
"11761798_a_at"	"TMC6"
"11761799_x_at"	"TMC6"
"11761800_a_at"	"MAP4K2"
"11761801_x_at"	"MAP4K2"
"11761802_a_at"	"RGS11"
"11761803_at"	"WBSCR27"
"11761804_at"	"TSC22D2"
"11761805_x_at"	"CALCB"
"11761806_a_at"	"NDUFA3"
"11761807_at"	"FER"
"11761808_a_at"	"SFPQ"
"11761809_at"	"ST3GAL3"
"11761810_at"	"FUK"
"11761811_at"	"BABAM1"
"11761812_at"	"WDR86"
"11761813_x_at"	"PLEKHH2"
"11761814_at"	"TRAPPC8"
"11761815_at"	"LRRC8C"
"11761816_at"	"---"
"11761817_x_at"	"---"
"11761818_a_at"	"TMEM26"
"11761819_a_at"	"RDX"
"11761820_at"	"EDEM2"
"11761821_at"	"NEK2"
"11761822_at"	"STXBP4"
"11761823_at"	"---"
"11761824_at"	"NSAP11"
"11761825_x_at"	"CDK13"
"11761826_x_at"	"LOC101929819"
"11761827_x_at"	"C21orf58"
"11761828_at"	"OSBPL1A"
"11761829_at"	"PRR14L"
"11761830_s_at"	"HERC2P4"
"11761830_s_at"	"HERC2P5"
"11761830_s_at"	"HERC2P8"
"11761831_x_at"	"HERC2P4"
"11761832_a_at"	"PI16"
"11761833_x_at"	"PI16"
"11761834_at"	"EED"
"11761835_at"	"ABCA9"
"11761836_x_at"	"ABCA9"
"11761837_at"	"RALGPS1"
"11761838_at"	"AFF1"
"11761839_at"	"RFC3"
"11761840_at"	"TFDP1"
"11761841_a_at"	"HSF4"
"11761842_at"	"PYCR1"
"11761843_a_at"	"TTLL9"
"11761844_x_at"	"TTLL9"
"11761845_at"	"ANXA4"
"11761846_x_at"	"ANXA4"
"11761847_x_at"	"TSPAN32"
"11761848_at"	"SNRPD3"
"11761870_at"	"---"
"11761871_at"	"LOC100131826"
"11761872_at"	"RAB3GAP1"
"11761873_x_at"	"ASIC4"
"11761874_at"	"SLMAP"
"11761875_x_at"	"ROCK1P1"
"11761876_at"	"SKCG-1"
"11761877_at"	"NDUFS4"
"11761878_at"	"PARD3B"
"11761879_at"	"EXOSC3"
"11761880_at"	"ACY1"
"11761881_at"	"ZNF33A"
"11761882_at"	"SMIM2"
"11761883_at"	"---"
"11761884_at"	"RAD51C"
"11761885_a_at"	"PPP1R1C"
"11761886_a_at"	"C21orf58"
"11761887_x_at"	"C21orf58"
"11761888_x_at"	"PSG9"
"11761919_x_at"	"PABPN1L"
"11761920_at"	"---"
"11761921_x_at"	"PYY"
"11761922_at"	"---"
"11761923_a_at"	"RXFP1"
"11761924_at"	"CTNNA1"
"11761925_at"	"FER1L6-AS1"
"11761926_a_at"	"RHBDF1"
"11761927_at"	"DPY19L3"
"11762148_x_at"	"CDKL3"
"11762149_at"	"TMEM241"
"11762150_x_at"	"HLA-A"
"11762151_a_at"	"NFATC2"
"11762152_at"	"MRPL9"
"11762153_x_at"	"MRPL9"
"11762154_at"	"---"
"11762155_at"	"CACNB2"
"11762156_x_at"	"PRAMEF1"
"11762156_x_at"	"PRAMEF13"
"11762157_at"	"PTPRJ"
"11762158_at"	"PPA2"
"11762159_at"	"EHBP1"
"11762160_at"	"AKAP8"
"11762161_x_at"	"AKAP8"
"11762162_x_at"	"LMNA"
"11762163_at"	"RNF5"
"11762164_at"	"ZNF160"
"11762165_x_at"	"ERBB2"
"11762166_a_at"	"ATAT1"
"11762167_at"	"TRDMT1"
"11762168_at"	"DYX1C1"
"11762169_at"	"---"
"11762170_x_at"	"---"
"11762171_at"	"SERPINB5"
"11762172_x_at"	"ETV7"
"11762173_a_at"	"NFYC"
"11762174_at"	"DDB1"
"11762175_at"	"HSP90AB2P"
"11762176_at"	"AGAP11"
"11762177_at"	"C11orf65"
"11762178_at"	"CD3G"
"11762179_at"	"UIMC1"
"11762180_x_at"	"LPO"
"11762181_a_at"	"GTF2H4"
"11762182_a_at"	"PPP5C"
"11762183_at"	"CR1"
"11762184_at"	"SLC25A42"
"11762185_at"	"FOXRED1"
"11762186_x_at"	"SLC39A3"
"11762187_at"	"CEP164"
"11762188_at"	"SUGCT"
"11762189_at"	"MTFMT"
"11762190_at"	"CA6"
"11762191_x_at"	"CA6"
"11762192_x_at"	"ATP10A"
"11762193_at"	"ANGPT1"
"11762194_x_at"	"AGER"
"11762195_a_at"	"TCEA3"
"11762196_at"	"TCEA3"
"11762197_at"	"TONSL-AS1"
"11762198_a_at"	"JAZF1-AS1"
"11762199_s_at"	"LOC100287934"
"11762200_a_at"	"LOC101929143"
"11762200_a_at"	"QDPR"
"11762201_x_at"	"CDHR4"
"11762202_x_at"	"RARA"
"11762203_at"	"CLEC18B"
"11762204_a_at"	"ACOT8"
"11762205_at"	"ZNF718"
"11762206_s_at"	"DRD5P2"
"11762206_s_at"	"LOC101060524"
"11762207_at"	"PCOLCE-AS1"
"11762208_a_at"	"ATG16L2"
"11762209_at"	"FAM71B"
"11762210_at"	"PRKAA1"
"11762211_x_at"	"DLEU2"
"11762212_at"	"TRAIP"
"11762213_x_at"	"---"
"11762214_at"	"---"
"11762215_at"	"ARNT2"
"11762216_x_at"	"ARNT2"
"11762217_at"	"LOC100132686"
"11762218_at"	"TF"
"11762219_at"	"ZBTB17"
"11762220_x_at"	"---"
